index,period,attendances,breaches
8200,2017-04-01,5411,0
8201,2017-04-01,4515,619
8202,2017-04-01,3022,0
8203,2017-04-01,6981,1904
8204,2017-04-01,6742,0
8205,2017-04-01,5318,358
8206,2017-04-01,4744,172
8207,2017-04-01,408,0
8208,2017-04-01,6841,750
8209,2017-04-01,7141,1869
8210,2017-04-01,9526,7
8211,2017-04-01,8222,1625
8212,2017-04-01,1112,5
8213,2017-04-01,11105,1396
8214,2017-04-01,1664,0
8215,2017-04-01,7439,105
8216,2017-04-01,12396,609
8217,2017-04-01,12255,1561
8218,2017-04-01,3409,11
8219,2017-04-01,9677,28
8220,2017-04-01,7374,613
8221,2017-04-01,2268,28
8222,2017-04-01,2651,3
8223,2017-04-01,5720,752
8224,2017-04-01,521,25
8225,2017-04-01,10572,955
8226,2017-04-01,7663,0
8227,2017-04-01,2030,56
8228,2017-04-01,10535,1273
8229,2017-04-01,2681,0
8230,2017-04-01,3937,934
8231,2017-04-01,181,0
8232,2017-04-01,8959,2627
8233,2017-04-01,7796,428
8234,2017-04-01,7288,343
8235,2017-04-01,2517,0
8236,2017-04-01,4029,120
8237,2017-04-01,887,0
8238,2017-04-01,239,0
8239,2017-04-01,11106,767
8240,2017-04-01,1239,1
8241,2017-04-01,647,0
8242,2017-04-01,5639,1065
8243,2017-04-01,6342,101
8244,2017-04-01,2484,0
8245,2017-04-01,17276,1618
8246,2017-04-01,2261,0
8247,2017-04-01,4181,0
8248,2017-04-01,2096,0
8249,2017-04-01,1016,29
8250,2017-04-01,3326,0
8251,2017-04-01,5587,473
8252,2017-04-01,1555,0
8253,2017-04-01,19544,1674
8254,2017-04-01,7726,760
8255,2017-04-01,3955,241
8256,2017-04-01,8466,44
8257,2017-04-01,1834,0
8258,2017-04-01,6693,95
8259,2017-04-01,11262,2677
8260,2017-04-01,1368,1
8261,2017-04-01,8081,1276
8262,2017-04-01,8490,45
8263,2017-04-01,21960,4821
8264,2017-04-01,4201,183
8265,2017-04-01,3203,1
8266,2017-04-01,920,0
8267,2017-04-01,7446,1739
8268,2017-04-01,1427,3
8269,2017-04-01,10255,0
8270,2017-04-01,8362,842
8271,2017-04-01,3136,0
8272,2017-04-01,4546,138
8273,2017-04-01,8920,1406
8274,2017-04-01,1176,0
8275,2017-04-01,7242,0
8276,2017-04-01,10083,345
8277,2017-04-01,2145,0
8278,2017-04-01,4827,151
8279,2017-04-01,527,1
8280,2017-04-01,6177,978
8281,2017-04-01,4830,2
8282,2017-04-01,8345,1500
8283,2017-04-01,5342,16
8284,2017-04-01,7740,1139
8285,2017-04-01,6965,1278
8286,2017-04-01,9993,790
8287,2017-04-01,1754,52
8288,2017-04-01,4312,0
8289,2017-04-01,6039,1348
8290,2017-04-01,4452,0
8291,2017-04-01,8070,432
8292,2017-04-01,7321,1256
8293,2017-04-01,2539,62
8294,2017-04-01,6619,893
8295,2017-04-01,3838,5
8296,2017-04-01,4602,33
8297,2017-04-01,7987,1808
8298,2017-04-01,2525,62
8299,2017-04-01,203,0
8300,2017-04-01,428,0
8301,2017-04-01,7250,532
8302,2017-04-01,8903,1124
8303,2017-04-01,7196,20
8304,2017-04-01,7911,1097
8305,2017-04-01,1182,0
8306,2017-04-01,3073,0
8307,2017-04-01,3601,78
8308,2017-04-01,5651,0
8309,2017-04-01,3346,2
8310,2017-04-01,12128,1939
8311,2017-04-01,1061,2
8312,2017-04-01,4709,8
8313,2017-04-01,6910,1056
8314,2017-04-01,1250,0
8315,2017-04-01,3544,26
8316,2017-04-01,2635,1
8317,2017-04-01,1089,0
8318,2017-04-01,9459,13
8319,2017-04-01,8252,1362
8320,2017-04-01,1745,0
8321,2017-04-01,3721,108
8322,2017-04-01,4309,0
8323,2017-04-01,12384,3945
8324,2017-04-01,4809,21
8325,2017-04-01,9572,1904
8326,2017-04-01,849,0
8327,2017-04-01,19209,1480
8328,2017-04-01,6345,27
8329,2017-04-01,11096,1903
8330,2017-04-01,5846,1484
8331,2017-04-01,6086,97
8332,2017-04-01,8833,442
8333,2017-04-01,1189,0
8334,2017-04-01,586,0
8335,2017-04-01,3901,694
8336,2017-04-01,1251,0
8337,2017-04-01,6299,3
8338,2017-04-01,4184,7
8339,2017-04-01,11621,1754
8340,2017-04-01,1922,0
8341,2017-04-01,9654,1856
8342,2017-04-01,7413,1021
8343,2017-04-01,3790,664
8344,2017-04-01,4259,0
8345,2017-04-01,161,0
8346,2017-04-01,2821,95
8347,2017-04-01,10698,1358
8348,2017-04-01,1474,0
8349,2017-04-01,739,0
8350,2017-04-01,8291,1401
8351,2017-04-01,246,0
8352,2017-04-01,5615,348
8353,2017-04-01,1342,0
8354,2017-04-01,9314,2518
8355,2017-04-01,722,2
8356,2017-04-01,2002,1
8357,2017-04-01,919,0
8358,2017-04-01,9280,705
8359,2017-04-01,1408,11
8360,2017-04-01,6163,1436
8361,2017-04-01,1790,20
8362,2017-04-01,8066,723
8363,2017-04-01,874,0
8364,2017-04-01,5690,133
8365,2017-04-01,6056,807
8366,2017-04-01,1045,14
8367,2017-04-01,3839,205
8368,2017-04-01,276,0
8369,2017-04-01,1601,0
8370,2017-04-01,7372,58
8371,2017-04-01,1432,4
8372,2017-04-01,4774,6
8373,2017-04-01,2345,6
8374,2017-04-01,4818,21
8375,2017-04-01,7980,564
8376,2017-04-01,8722,355
8377,2017-04-01,5750,255
8378,2017-04-01,190,0
8379,2017-04-01,6348,353
8380,2017-04-01,1357,0
8381,2017-04-01,6147,515
8382,2017-04-01,2883,0
8383,2017-04-01,8253,1002
8384,2017-04-01,1424,19
8385,2017-04-01,8787,1803
8386,2017-04-01,1753,61
8387,2017-04-01,11578,636
8388,2017-04-01,933,3
8389,2017-04-01,4633,808
8390,2017-04-01,2371,0
8391,2017-04-01,3039,5
8392,2017-04-01,1290,18
8393,2017-04-01,3826,71
8394,2019-03-01,15994,4618
8395,2019-03-01,846,21
8396,2019-03-01,10289,90
8397,2019-03-01,27950,7262
8398,2019-03-01,952,38
8399,2019-03-01,16128,154
8400,2019-03-01,4793,5
8401,2019-03-01,1709,0
8402,2019-03-01,19196,339
8403,2019-03-01,19746,1116
8404,2019-03-01,9804,106
8405,2019-03-01,7456,2972
8406,2019-03-01,12556,201
8407,2019-03-01,1345,0
8408,2019-03-01,13280,2006
8409,2019-03-01,454,0
8410,2019-03-01,2263,0
8411,2019-03-01,14828,2777
8412,2019-03-01,878,0
8413,2019-03-01,3311,3
8414,2019-03-01,3456,331
8415,2019-03-01,10967,641
8416,2019-03-01,4414,0
8417,2019-03-01,10480,2664
8418,2019-03-01,4429,40
8419,2019-03-01,10106,206
8420,2019-03-01,17193,5908
8421,2019-03-01,8453,833
8422,2019-03-01,783,0
8423,2019-03-01,10266,1367
8424,2019-03-01,1147,1
8425,2019-03-01,14307,3633
8426,2019-03-01,12962,491
8427,2019-03-01,12753,3178
8428,2019-03-01,19109,365
8429,2019-03-01,8533,177
8430,2019-03-01,4798,19
8431,2019-03-01,8955,1798
8432,2019-03-01,470,0
8433,2019-03-01,6911,221
8434,2019-03-01,21438,3497
8435,2019-03-01,3728,1
8436,2019-03-01,14111,2638
8437,2019-03-01,1527,4
8438,2019-03-01,6092,2525
8439,2019-03-01,8574,45
8440,2019-03-01,3326,0
8441,2019-03-01,4388,0
8442,2019-03-01,12678,2536
8443,2019-03-01,10033,186
8444,2019-03-01,9720,1306
8445,2019-03-01,6092,0
8446,2019-03-01,3333,0
8447,2019-03-01,11905,516
8448,2019-03-01,6537,1254
8449,2019-03-01,987,0
8450,2019-03-01,3419,0
8451,2019-03-01,5741,927
8452,2019-03-01,10987,2361
8453,2019-03-01,3607,2
8454,2019-03-01,6229,904
8455,2019-03-01,1661,0
8456,2019-03-01,2348,5
8457,2019-03-01,7464,0
8458,2019-03-01,6014,1
8459,2019-03-01,1993,8
8460,2019-03-01,9894,2706
8461,2019-03-01,4372,4
8462,2019-03-01,16965,1670
8463,2019-03-01,5995,17
8464,2019-03-01,2638,0
8465,2019-03-01,568,3
8466,2019-03-01,7690,1219
8467,2019-03-01,1869,0
8468,2019-03-01,1042,7
8469,2019-03-01,6482,1123
8470,2019-03-01,496,17
8471,2019-03-01,8077,1464
8472,2019-03-01,210,0
8473,2019-03-01,10787,214
8474,2019-03-01,4620,32
8475,2019-03-01,9395,326
8476,2019-03-01,4169,0
8477,2019-03-01,306,0
8478,2019-03-01,589,0
8479,2019-03-01,506,0
8480,2019-03-01,8950,2004
8481,2019-03-01,514,24
8482,2019-03-01,7714,973
8483,2019-03-01,4748,2
8484,2019-03-01,9798,3721
8485,2019-03-01,2597,271
8486,2019-03-01,13291,3528
8487,2019-03-01,917,0
8488,2019-03-01,9296,2359
8489,2019-03-01,1202,1
8490,2019-03-01,1494,0
8491,2019-03-01,4869,0
8492,2019-03-01,5303,3
8493,2019-03-01,16532,6610
8494,2019-03-01,1793,26
8495,2019-03-01,230,3
8496,2019-03-01,2296,0
8497,2019-03-01,216,0
8498,2019-03-01,307,0
8499,2019-03-01,1778,0
8500,2019-03-01,14139,2626
8501,2019-03-01,1185,3
8502,2019-03-01,3268,2
8503,2019-03-01,9373,901
8504,2019-03-01,4518,102
8505,2019-03-01,9935,3264
8506,2019-03-01,2229,42
8507,2019-03-01,2285,5
8508,2019-03-01,683,0
8509,2019-03-01,6445,0
8510,2019-03-01,6316,274
8511,2019-03-01,772,0
8512,2019-03-01,7142,1533
8513,2019-03-01,1940,34
8514,2019-03-01,2983,0
8515,2019-03-01,9593,3209
8516,2019-03-01,5587,43
8517,2019-03-01,9367,2604
8518,2019-03-01,5984,1079
8519,2019-03-01,12471,1819
8520,2019-03-01,8863,152
8521,2019-03-01,12304,4208
8522,2019-03-01,2318,0
8523,2019-03-01,32017,10670
8524,2019-03-01,3429,36
8525,2019-03-01,13331,3956
8526,2019-03-01,2042,6
8527,2019-03-01,6497,207
8528,2019-03-01,18481,5358
8529,2019-03-01,9860,9
8530,2019-03-01,21059,5675
8531,2019-03-01,1940,46
8532,2019-03-01,15539,4077
8533,2019-03-01,472,0
8534,2019-03-01,6818,144
8535,2019-03-01,7046,2284
8536,2019-03-01,2645,3
8537,2019-03-01,3166,0
8538,2019-03-01,9048,3191
8539,2019-03-01,5004,29
8540,2019-03-01,6235,712
8541,2019-03-01,460,0
8542,2019-03-01,10964,3749
8543,2019-03-01,5845,3
8544,2019-03-01,5294,791
8545,2019-03-01,7834,2087
8546,2019-03-01,435,3
8547,2019-03-01,5083,722
8548,2019-03-01,727,0
8549,2019-03-01,103,0
8550,2019-03-01,5697,247
8551,2019-03-01,8612,341
8552,2019-03-01,6565,2044
8553,2019-03-01,12262,31
8554,2019-03-01,9408,1567
8555,2019-03-01,1027,7
8556,2019-03-01,10698,3438
8557,2019-03-01,1367,20
8558,2019-03-01,2329,15
8559,2019-03-01,11636,162
8560,2019-03-01,13186,731
8561,2019-03-01,8865,1981
8562,2019-03-01,2172,87
8563,2019-03-01,3199,21
8564,2019-03-01,6346,1050
8565,2019-03-01,678,12
8566,2019-03-01,12487,1763
8567,2019-03-01,6352,0
8568,2019-03-01,12391,1032
8569,2019-03-01,2676,2
8570,2019-03-01,2703,6
8571,2019-03-01,3329,0
8572,2019-03-01,4099,911
8573,2019-03-01,97,0
8574,2019-03-01,9801,2915
8575,2019-03-01,5947,247
8576,2019-03-01,2376,13
8577,2019-03-01,7957,684
8578,2019-03-01,2635,2
8579,2019-03-01,1252,7
8580,2019-03-01,4303,184
8581,2019-03-01,724,0
8582,2019-03-01,11914,2305
8583,2019-03-01,570,0
8584,2019-03-01,4591,2342
8585,2019-03-01,8672,416
8586,2019-03-01,17435,2258
8587,2019-03-01,3863,1
8588,2019-03-01,1213,69
8589,2019-03-01,22685,5335
8590,2019-03-01,3696,28
8591,2019-03-01,9519,59
8592,2019-03-01,2731,0
8593,2019-03-01,6063,1571
8594,2019-03-01,1965,4
8595,2019-03-01,17989,2574
8596,2019-03-01,4023,16
8597,2019-03-01,1672,0
8598,2019-03-01,413,0
8599,2019-03-01,8002,1245
8600,2019-03-01,1432,1
8601,2019-03-01,3784,319
8602,2019-03-01,11138,14
8603,2019-03-01,10241,120
8604,2019-03-01,4305,15
8605,2019-03-01,12824,2290
8606,2019-03-01,9079,795
8607,2019-03-01,9747,116
8608,2019-03-01,796,0
8609,2019-03-01,314,0
8610,2019-03-01,23649,5360
8611,2019-03-01,10914,167
8612,2019-03-01,3528,0
8613,2019-03-01,886,7
8614,2019-03-01,9839,3082
8615,2019-03-01,514,0
8616,2019-03-01,9952,0
8617,2019-03-01,9286,1537
8618,2019-03-01,4235,0
8619,2019-03-01,5082,125
8620,2019-03-01,323,0
8621,2019-03-01,9312,2513
8622,2019-03-01,1237,0
8623,2019-03-01,9013,0
8624,2019-03-01,2133,1
8625,2019-03-01,11020,539
8626,2019-03-01,2314,0
8627,2019-03-01,5353,428
8628,2019-03-01,720,1
8629,2019-03-01,7487,1655
8630,2019-03-01,3258,48
8631,2019-03-01,10021,2746
8632,2019-03-01,8676,1651
8633,2019-03-01,7750,1570
8634,2019-03-01,5311,13
8635,2019-03-01,10892,754
8636,2019-03-01,1991,39
8637,2019-03-01,8115,0
8638,2019-03-01,8600,1362
8639,2019-03-01,3152,0
8640,2019-03-01,8038,1838
8641,2019-03-01,86,0
8642,2019-03-01,1891,60
8643,2019-03-01,6785,1900
8644,2019-03-01,2798,78
8645,2019-03-01,4195,13
8646,2019-03-01,7785,2590
8647,2019-03-01,3337,5
8648,2019-03-01,493,0
8649,2019-03-01,7521,1787
8650,2019-03-01,812,3
8651,2019-03-01,10509,2757
8652,2019-03-01,6980,34
8653,2019-03-01,9573,2407
8654,2019-03-01,3987,2
8655,2019-03-01,3546,70
8656,2019-03-01,2362,0
8657,2019-03-01,3814,0
8658,2019-03-01,14085,3035
8659,2019-03-01,1227,21
8660,2019-03-01,2024,0
8661,2019-03-01,6968,1780
8662,2019-03-01,1280,0
8663,2019-03-01,5790,21
8664,2019-03-01,9680,1751
8665,2019-03-01,1708,3
8666,2019-03-01,4447,19
8667,2019-03-01,15559,4202
8668,2019-03-01,3808,14
8669,2019-03-01,10478,785
8670,2019-03-01,909,0
8671,2019-03-01,1557,0
8672,2019-03-01,1485,0
8673,2019-03-01,20727,3456
8674,2019-03-01,10179,1311
8675,2019-03-01,1013,4
8676,2019-03-01,568,2
8677,2019-03-01,1873,0
8678,2019-03-01,3791,746
8679,2019-03-01,1039,0
8680,2019-03-01,6476,33
8681,2019-03-01,13807,694
8682,2019-03-01,2228,3
8683,2019-03-01,7886,2671
8684,2019-03-01,2978,36
8685,2019-03-01,2945,169
8686,2019-03-01,12257,2030
8687,2019-03-01,1585,0
8688,2019-03-01,528,2
8689,2019-03-01,10229,4179
8690,2019-03-01,762,1
8691,2019-03-01,2107,2
8692,2019-03-01,1067,3
8693,2019-03-01,9630,1109
8694,2019-03-01,1936,66
8695,2019-03-01,978,0
8696,2019-03-01,6548,908
8697,2019-03-01,4565,0
8698,2019-03-01,738,0
8699,2019-03-01,5344,19
8700,2019-03-01,8690,598
8701,2019-03-01,754,0
8702,2019-03-01,9782,231
8703,2019-03-01,9363,2372
8704,2019-03-01,1704,116
8705,2019-03-01,2111,9
8706,2019-03-01,12742,655
8707,2019-03-01,3425,0
8708,2019-03-01,3612,30
8709,2019-03-01,5178,4
8710,2019-03-01,1370,0
8711,2019-03-01,4065,701
8712,2019-03-01,4208,2
8713,2019-03-01,1123,0
8714,2019-03-01,5972,35
8715,2019-03-01,13245,1705
8716,2019-03-01,7314,2091
8717,2019-03-01,5225,129
8718,2019-03-01,8224,2130
8719,2019-03-01,3925,803
8720,2019-03-01,938,0
8721,2019-03-01,121,0
8722,2019-03-01,674,6
8723,2019-03-01,5902,916
8724,2019-03-01,1814,9
8725,2019-03-01,6565,1684
8726,2019-03-01,10770,72
8727,2019-03-01,8336,1042
8728,2019-03-01,4216,3
8729,2019-03-01,6590,1631
8730,2019-03-01,1135,4
8731,2019-03-01,4263,482
8732,2019-03-01,270,0
8733,2019-03-01,1677,0
8734,2019-03-01,8011,64
8735,2019-03-01,1912,19
8736,2019-03-01,6327,962
8737,2019-03-01,181,0
8738,2019-03-01,6677,311
8739,2019-03-01,1412,1
8740,2019-03-01,953,0
8741,2019-03-01,6385,1797
8742,2019-03-01,3073,1
8743,2019-03-01,10482,2279
8744,2019-03-01,2079,0
8745,2019-03-01,8817,2563
8746,2019-03-01,256,0
8747,2019-03-01,4274,114
8748,2019-03-01,4165,709
8749,2019-03-01,3001,5
8750,2019-03-01,1787,3
8751,2019-03-01,4948,159
8752,2019-02-01,14569,6140
8753,2019-02-01,735,0
8754,2019-02-01,9643,87
8755,2019-02-01,25261,6926
8756,2019-02-01,873,31
8757,2019-02-01,14431,131
8758,2019-02-01,4187,1
8759,2019-02-01,1684,0
8760,2019-02-01,17710,460
8761,2019-02-01,18296,1774
8762,2019-02-01,9147,151
8763,2019-02-01,6670,2453
8764,2019-02-01,11687,195
8765,2019-02-01,1273,0
8766,2019-02-01,11555,1645
8767,2019-02-01,428,1
8768,2019-02-01,2058,0
8769,2019-02-01,13480,2376
8770,2019-02-01,770,0
8771,2019-02-01,2869,8
8772,2019-02-01,3144,349
8773,2019-02-01,9955,802
8774,2019-02-01,4155,3
8775,2019-02-01,9519,2611
8776,2019-02-01,3718,30
8777,2019-02-01,9596,72
8778,2019-02-01,15245,6085
8779,2019-02-01,7669,699
8780,2019-02-01,698,2
8781,2019-02-01,9466,1399
8782,2019-02-01,1050,2
8783,2019-02-01,13242,3891
8784,2019-02-01,11598,690
8785,2019-02-01,11846,3424
8786,2019-02-01,18121,317
8787,2019-02-01,7279,84
8788,2019-02-01,4499,54
8789,2019-02-01,8919,2176
8790,2019-02-01,446,0
8791,2019-02-01,7242,427
8792,2019-02-01,19632,3716
8793,2019-02-01,3376,4
8794,2019-02-01,12964,2541
8795,2019-02-01,1332,0
8796,2019-02-01,5594,2387
8797,2019-02-01,7665,79
8798,2019-02-01,3220,0
8799,2019-02-01,4099,0
8800,2019-02-01,11637,2036
8801,2019-02-01,9301,182
8802,2019-02-01,8868,1322
8803,2019-02-01,5700,0
8804,2019-02-01,3059,0
8805,2019-02-01,10802,1137
8806,2019-02-01,5991,968
8807,2019-02-01,736,0
8808,2019-02-01,3155,0
8809,2019-02-01,4780,886
8810,2019-02-01,9930,2512
8811,2019-02-01,3327,0
8812,2019-02-01,5489,978
8813,2019-02-01,1606,0
8814,2019-02-01,2094,1
8815,2019-02-01,6899,0
8816,2019-02-01,5243,3
8817,2019-02-01,1684,10
8818,2019-02-01,8862,2471
8819,2019-02-01,3926,19
8820,2019-02-01,15326,1975
8821,2019-02-01,5529,60
8822,2019-02-01,2547,0
8823,2019-02-01,521,0
8824,2019-02-01,6948,1370
8825,2019-02-01,1639,1
8826,2019-02-01,819,3
8827,2019-02-01,5441,1188
8828,2019-02-01,605,15
8829,2019-02-01,7384,1950
8830,2019-02-01,159,0
8831,2019-02-01,9627,290
8832,2019-02-01,4290,110
8833,2019-02-01,8289,310
8834,2019-02-01,3924,0
8835,2019-02-01,323,0
8836,2019-02-01,499,0
8837,2019-02-01,494,0
8838,2019-02-01,7935,1734
8839,2019-02-01,371,13
8840,2019-02-01,6639,1372
8841,2019-02-01,4627,35
8842,2019-02-01,8745,3533
8843,2019-02-01,2459,267
8844,2019-02-01,12285,3521
8845,2019-02-01,712,1
8846,2019-02-01,8298,2211
8847,2019-02-01,1007,4
8848,2019-02-01,1296,0
8849,2019-02-01,4643,0
8850,2019-02-01,4740,34
8851,2019-02-01,14896,6707
8852,2019-02-01,1547,36
8853,2019-02-01,177,2
8854,2019-02-01,1892,0
8855,2019-02-01,237,0
8856,2019-02-01,303,0
8857,2019-02-01,1650,0
8858,2019-02-01,12929,2991
8859,2019-02-01,1061,15
8860,2019-02-01,2959,2
8861,2019-02-01,8371,1123
8862,2019-02-01,4176,90
8863,2019-02-01,8797,3602
8864,2019-02-01,2112,65
8865,2019-02-01,1933,0
8866,2019-02-01,615,0
8867,2019-02-01,5912,0
8868,2019-02-01,5696,590
8869,2019-02-01,605,0
8870,2019-02-01,6296,1521
8871,2019-02-01,1982,95
8872,2019-02-01,2759,0
8873,2019-02-01,8277,2680
8874,2019-02-01,5255,14
8875,2019-02-01,8487,3347
8876,2019-02-01,5311,1203
8877,2019-02-01,11199,2093
8878,2019-02-01,8494,186
8879,2019-02-01,10934,4660
8880,2019-02-01,2086,0
8881,2019-02-01,28898,11376
8882,2019-02-01,3077,63
8883,2019-02-01,11924,3860
8884,2019-02-01,1822,9
8885,2019-02-01,5793,205
8886,2019-02-01,16520,5015
8887,2019-02-01,8704,14
8888,2019-02-01,18472,4762
8889,2019-02-01,1620,48
8890,2019-02-01,14252,4000
8891,2019-02-01,405,0
8892,2019-02-01,6252,122
8893,2019-02-01,6256,1875
8894,2019-02-01,2495,8
8895,2019-02-01,3029,0
8896,2019-02-01,8109,3282
8897,2019-02-01,4008,9
8898,2019-02-01,5296,690
8899,2019-02-01,445,0
8900,2019-02-01,9717,3863
8901,2019-02-01,4840,0
8902,2019-02-01,4661,1149
8903,2019-02-01,7431,1978
8904,2019-02-01,355,0
8905,2019-02-01,4671,612
8906,2019-02-01,625,0
8907,2019-02-01,68,0
8908,2019-02-01,5059,474
8909,2019-02-01,7876,563
8910,2019-02-01,5854,2519
8911,2019-02-01,10926,53
8912,2019-02-01,8568,2012
8913,2019-02-01,967,7
8914,2019-02-01,9436,2809
8915,2019-02-01,1310,9
8916,2019-02-01,2341,15
8917,2019-02-01,10949,188
8918,2019-02-01,11562,1207
8919,2019-02-01,8182,1980
8920,2019-02-01,1957,53
8921,2019-02-01,2705,13
8922,2019-02-01,5401,1118
8923,2019-02-01,491,2
8924,2019-02-01,11096,2425
8925,2019-02-01,5848,0
8926,2019-02-01,10877,1201
8927,2019-02-01,2510,3
8928,2019-02-01,2351,5
8929,2019-02-01,3195,3
8930,2019-02-01,3679,859
8931,2019-02-01,120,0
8932,2019-02-01,8976,2956
8933,2019-02-01,5517,194
8934,2019-02-01,1926,3
8935,2019-02-01,7116,761
8936,2019-02-01,2278,6
8937,2019-02-01,1121,2
8938,2019-02-01,3859,295
8939,2019-02-01,645,0
8940,2019-02-01,10559,2807
8941,2019-02-01,499,0
8942,2019-02-01,4193,2102
8943,2019-02-01,7772,407
8944,2019-02-01,15726,3448
8945,2019-02-01,3479,1
8946,2019-02-01,1067,25
8947,2019-02-01,20562,5537
8948,2019-02-01,3396,121
8949,2019-02-01,8703,91
8950,2019-02-01,2566,0
8951,2019-02-01,5402,1343
8952,2019-02-01,1745,6
8953,2019-02-01,16355,3468
8954,2019-02-01,3442,25
8955,2019-02-01,1647,0
8956,2019-02-01,331,0
8957,2019-02-01,7258,1374
8958,2019-02-01,1356,1
8959,2019-02-01,3669,612
8960,2019-02-01,10293,11
8961,2019-02-01,9656,148
8962,2019-02-01,4055,87
8963,2019-02-01,11228,2512
8964,2019-02-01,8365,1025
8965,2019-02-01,8759,68
8966,2019-02-01,742,0
8967,2019-02-01,302,0
8968,2019-02-01,21628,6024
8969,2019-02-01,10330,325
8970,2019-02-01,3517,0
8971,2019-02-01,905,7
8972,2019-02-01,8804,2741
8973,2019-02-01,464,0
8974,2019-02-01,9275,0
8975,2019-02-01,8361,2341
8976,2019-02-01,4009,0
8977,2019-02-01,4667,157
8978,2019-02-01,244,0
8979,2019-02-01,8393,2444
8980,2019-02-01,1199,0
8981,2019-02-01,8672,0
8982,2019-02-01,1944,0
8983,2019-02-01,10311,1122
8984,2019-02-01,1854,0
8985,2019-02-01,4870,415
8986,2019-02-01,614,1
8987,2019-02-01,6637,1337
8988,2019-02-01,3016,27
8989,2019-02-01,9186,2734
8990,2019-02-01,7094,2140
8991,2019-02-01,585,11
8992,2019-02-01,6944,1355
8993,2019-02-01,4338,29
8994,2019-02-01,9905,1312
8995,2019-02-01,1754,32
8996,2019-02-01,7376,0
8997,2019-02-01,7905,1838
8998,2019-02-01,3380,0
8999,2019-02-01,7121,1747
9000,2019-02-01,134,0
9001,2019-02-01,1694,60
9002,2019-02-01,6169,2031
9003,2019-02-01,2543,74
9004,2019-02-01,3826,29
9005,2019-02-01,6861,2523
9006,2019-02-01,2875,13
9007,2019-02-01,420,0
9008,2019-02-01,6754,2349
9009,2019-02-01,727,2
9010,2019-02-01,9482,2845
9011,2019-02-01,6018,18
9012,2019-02-01,8514,2349
9013,2019-02-01,3541,3
9014,2019-02-01,3266,90
9015,2019-02-01,1905,0
9016,2019-02-01,3008,0
9017,2019-02-01,12382,3532
9018,2019-02-01,985,7
9019,2019-02-01,1845,0
9020,2019-02-01,5931,1452
9021,2019-02-01,1217,0
9022,2019-02-01,5324,26
9023,2019-02-01,9224,1613
9024,2019-02-01,1551,6
9025,2019-02-01,4662,13
9026,2019-02-01,14004,4520
9027,2019-02-01,3320,11
9028,2019-02-01,9320,1649
9029,2019-02-01,817,0
9030,2019-02-01,1434,0
9031,2019-02-01,1352,0
9032,2019-02-01,18765,3546
9033,2019-02-01,8849,1759
9034,2019-02-01,807,0
9035,2019-02-01,518,3
9036,2019-02-01,1747,0
9037,2019-02-01,3513,1061
9038,2019-02-01,973,0
9039,2019-02-01,5549,23
9040,2019-02-01,12568,1961
9041,2019-02-01,2056,7
9042,2019-02-01,7440,2619
9043,2019-02-01,2742,30
9044,2019-02-01,2308,115
9045,2019-02-01,10923,2384
9046,2019-02-01,1453,0
9047,2019-02-01,431,0
9048,2019-02-01,9311,4028
9049,2019-02-01,679,1
9050,2019-02-01,1692,1
9051,2019-02-01,956,0
9052,2019-02-01,8685,1091
9053,2019-02-01,1553,58
9054,2019-02-01,963,0
9055,2019-02-01,5669,739
9056,2019-02-01,3976,17
9057,2019-02-01,619,0
9058,2019-02-01,4954,17
9059,2019-02-01,7721,1011
9060,2019-02-01,687,0
9061,2019-02-01,8713,164
9062,2019-02-01,8604,2555
9063,2019-02-01,1399,71
9064,2019-02-01,1944,14
9065,2019-02-01,11051,945
9066,2019-02-01,3042,0
9067,2019-02-01,3198,18
9068,2019-02-01,4511,1
9069,2019-02-01,1097,0
9070,2019-02-01,3574,614
9071,2019-02-01,3588,5
9072,2019-02-01,997,0
9073,2019-02-01,5310,54
9074,2019-02-01,11701,1629
9075,2019-02-01,6285,1751
9076,2019-02-01,4673,39
9077,2019-02-01,7195,2125
9078,2019-02-01,3519,793
9079,2019-02-01,738,0
9080,2019-02-01,149,0
9081,2019-02-01,622,6
9082,2019-02-01,5170,1028
9083,2019-02-01,1476,14
9084,2019-02-01,5928,1603
9085,2019-02-01,9278,80
9086,2019-02-01,7116,1053
9087,2019-02-01,3809,1
9088,2019-02-01,5871,2045
9089,2019-02-01,1103,7
9090,2019-02-01,3757,573
9091,2019-02-01,230,0
9092,2019-02-01,1402,0
9093,2019-02-01,6404,45
9094,2019-02-01,1555,9
9095,2019-02-01,5815,1169
9096,2019-02-01,164,0
9097,2019-02-01,5662,889
9098,2019-02-01,1195,0
9099,2019-02-01,979,0
9100,2019-02-01,5643,1646
9101,2019-02-01,2525,0
9102,2019-02-01,9313,2091
9103,2019-02-01,1923,38
9104,2019-02-01,8014,2956
9105,2019-02-01,192,0
9106,2019-02-01,3627,64
9107,2019-02-01,3669,571
9108,2019-02-01,2471,13
9109,2019-02-01,1479,6
9110,2019-02-01,4410,217
9111,2019-01-01,16428,7363
9112,2019-01-01,789,2
9113,2019-01-01,10424,77
9114,2019-01-01,28273,7277
9115,2019-01-01,885,18
9116,2019-01-01,14827,75
9117,2019-01-01,4675,2
9118,2019-01-01,1917,0
9119,2019-01-01,18386,254
9120,2019-01-01,19897,1587
9121,2019-01-01,10133,147
9122,2019-01-01,7520,3820
9123,2019-01-01,12381,268
