index,period,org_code,type,attendances,breaches,admissions,performance
7946,2017-05-01,RM2,1,8569,632,2537,0.93
7947,2017-05-01,RTX,1,7821,1336,2096,0.83
7948,2017-05-01,RTX,other,1791,62,60,0.97
7949,2017-05-01,RWW,1,7119,797,2772,0.89
7950,2017-05-01,RWW,other,4092,9,0,1
7951,2017-05-01,RY7,other,4723,72,0,0.98
7952,2017-05-01,RBL,1,8270,2120,2491,0.74
7953,2017-05-01,RBL,other,2491,54,0,0.98
7954,2017-05-01,NNF18,other,240,0,0,1
7955,2017-05-01,AJN,other,494,0,0,1
7956,2017-05-01,RRF,1,7706,716,2124,0.91
7957,2017-05-01,RCB,1,9531,1958,3527,0.79
7958,2017-05-01,RCB,other,7327,60,0,0.99
7959,2017-05-01,RTK,1,8725,1186,2037,0.86
7960,2017-05-01,RTK,other,1569,0,0,1
7961,2017-05-01,NTV0B,other,3316,12,0,1
7962,2017-05-01,NQT10,other,3703,27,0,0.99
7963,2017-05-01,RWX,other,5983,0,0,1
7964,2017-05-01,Y04538,other,3404,0,0,1
7965,2017-05-01,RXH,1,12891,1692,3629,0.87
7966,2017-05-01,RXH,2,1113,1,19,1
7967,2017-05-01,NLW,other,4732,10,0,1
7968,2017-05-01,RXQ,1,7646,1049,3126,0.86
7969,2017-05-01,RXQ,2,1402,0,542,1
7970,2017-05-01,RXQ,other,3750,34,0,0.99
7971,2017-05-01,Y00058,other,2373,36,0,0.98
7972,2017-05-01,NLT02,other,1116,0,0,1
7973,2017-05-01,RJ8,other,10004,41,4,1
7974,2017-05-01,RN7,1,8898,1583,2490,0.82
7975,2017-05-01,RN7,other,1911,5,0,1
7976,2017-05-01,RBD,1,3854,130,1341,0.97
7977,2017-05-01,RBD,other,4463,1,0,1
7978,2017-05-01,RVV,1,13208,4250,3504,0.68
7979,2017-05-01,RVV,other,5146,11,425,1
7980,2017-05-01,RXC,1,10063,1874,2638,0.81
7981,2017-05-01,DD401,other,929,0,0,1
7982,2017-05-01,RDU,1,21147,2074,6090,0.9
7983,2017-05-01,R1J,other,6616,33,0,1
7984,2017-05-01,RTE,1,11764,2357,3769,0.8
7985,2017-05-01,RN3,1,6362,874,1972,0.86
7986,2017-05-01,RN3,other,6533,176,0,0.97
7987,2017-05-01,RN5,1,9400,523,2376,0.94
7988,2017-05-01,RN5,other,1241,0,0,1
7989,2017-05-01,NDA57,other,712,7,0,0.99
7990,2017-05-01,R1F,1,3778,1017,844,0.73
7991,2017-05-01,R1F,other,1344,0,0,1
7992,2017-05-01,RYY,other,7009,7,0,1
7993,2017-05-01,NR5,other,4051,19,0,1
7994,2017-05-01,RWF,1,12489,1908,3746,0.85
7995,2017-05-01,RWF,other,2156,0,0,1
7996,2017-05-01,RPA,1,10184,1250,2265,0.88
7997,2017-05-01,RVJ,1,7734,1640,2403,0.79
7998,2017-05-01,RBZ,1,3903,718,1129,0.82
7999,2017-05-01,RBZ,other,4467,0,0,1
8000,2017-05-01,L83087,other,191,0,0,1
8001,2017-05-01,RNU,other,3005,139,0,0.95
8002,2017-05-01,RTH,1,11995,1861,3192,0.84
8003,2017-05-01,RTH,2,1685,0,69,1
8004,2017-05-01,NQT5H,other,811,3,0,1
8005,2017-05-01,RK9,1,8744,1438,3243,0.84
8006,2017-05-01,RK9,2,263,0,0,1
8007,2017-05-01,RD3,1,5898,551,1711,0.91
8008,2017-05-01,RD3,other,1623,0,0,1
8009,2017-05-01,RHU,1,9647,3165,2989,0.67
8010,2017-05-01,RHU,2,828,4,0,1
8011,2017-05-01,RHU,other,2195,0,5,1
8012,2017-05-01,RPC,other,993,0,34,1
8013,2017-05-01,RHW,1,9862,1130,3071,0.89
8014,2017-05-01,RHW,2,1568,4,3,1
8015,2017-05-01,REF,1,6625,1285,2801,0.81
8016,2017-05-01,REF,other,1831,24,37,0.99
8017,2017-05-01,RH8,1,8707,688,1915,0.92
8018,2017-05-01,RH8,other,882,0,0,1
8019,2017-05-01,RA2,1,6080,136,2047,0.98
8020,2017-05-01,RD1,1,6497,1425,2262,0.78
8021,2017-05-01,RD1,other,1007,15,68,0.99
8022,2017-05-01,RNZ,1,4031,297,1054,0.93
8023,2017-05-01,RNZ,2,264,0,0,1
8024,2017-05-01,Y02666,other,1483,0,0,1
8025,2017-05-01,RH5,other,7812,27,0,1
8026,2017-05-01,RYF,other,1500,10,0,0.99
8027,2017-05-01,NTP11,other,4806,3,0,1
8028,2017-05-01,RW1,other,2492,5,4,1
8029,2017-05-01,NTPAD,other,4999,13,0,1
8030,2017-05-01,RTP,1,8602,640,2644,0.93
8031,2017-05-01,RDR,other,9039,506,1,0.94
8032,2017-05-01,RBA,1,5930,323,1926,0.95
8033,2017-05-01,AAH,other,161,0,0,1
8034,2017-05-01,RDZ,1,6878,523,1894,0.92
8035,2017-05-01,RDZ,2,1425,0,5,1
8036,2017-05-01,RA9,1,6536,971,2687,0.85
8037,2017-05-01,RA9,other,3263,0,0,1
8038,2017-05-01,RHM,1,8876,1289,3496,0.85
8039,2017-05-01,RHM,2,1602,34,14,0.98
8040,2017-05-01,RA7,1,9458,1742,2835,0.82
8041,2017-05-01,RA7,2,2013,69,18,0.97
8042,2017-05-01,RYR,1,12096,621,3376,0.95
8043,2017-05-01,RYR,other,1001,8,0,0.99
8044,2017-05-01,RA3,1,4786,429,1111,0.91
8045,2017-05-01,G82071,other,2462,0,0,1
8046,2017-05-01,NTV0W,other,3092,5,0,1
8047,2017-05-01,NLX24,other,1479,39,0,0.97
8048,2017-05-01,RA4,1,4107,52,1368,0.99
8049,2017-04-01,RF4,1,19889,3172,4704,0.84
8050,2017-04-01,RF4,2,643,10,0,0.98
8051,2017-04-01,RF4,other,2390,14,0,0.99
8052,2017-04-01,R1H,1,27834,6125,6291,0.78
8053,2017-04-01,R1H,2,622,10,0,0.98
8054,2017-04-01,R1H,other,11093,193,0,0.98
8055,2017-04-01,AD913,other,4617,0,0,1
8056,2017-04-01,RYX,other,18481,141,0,0.99
8057,2017-04-01,RQM,1,15957,1309,3375,0.92
8058,2017-04-01,RQM,other,7495,84,0,0.99
8059,2017-04-01,RJ6,1,6268,1257,1994,0.8
8060,2017-04-01,RJ6,other,6497,223,0,0.97
8061,2017-04-01,Y02696,other,1348,0,0,1
8062,2017-04-01,RVR,1,11961,591,3234,0.95
8063,2017-04-01,RVR,2,454,8,8,0.98
8064,2017-04-01,RJ1,1,11804,1930,2964,0.84
8065,2017-04-01,RJ1,2,688,0,0,1
8066,2017-04-01,RJ1,other,2672,5,0,1
8067,2017-04-01,Y03082,other,3627,0,0,1
8068,2017-04-01,RQX,1,10100,582,1631,0.94
8069,2017-04-01,RY9,other,4644,0,0,1
8070,2017-04-01,RYJ,1,9379,2322,3208,0.75
8071,2017-04-01,RYJ,2,4126,17,5,1
8072,2017-04-01,RYJ,other,10574,142,0,0.99
8073,2017-04-01,RJZ,1,16681,3277,4384,0.8
8074,2017-04-01,RJZ,2,1564,7,0,1
8075,2017-04-01,RJZ,other,4923,192,0,0.96
8076,2017-04-01,RAX,1,8406,888,1717,0.89
8077,2017-04-01,RAX,2,836,0,0,1
8078,2017-04-01,RJ2,1,16763,2167,4036,0.87
8079,2017-04-01,RJ2,other,6822,149,0,0.98
8080,2017-04-01,R1K,1,11492,4374,4810,0.62
8081,2017-04-01,R1K,other,16159,182,0,0.99
8082,2017-04-01,RP6,2,8296,356,13,0.96
8083,2017-04-01,RAT,other,5202,34,0,0.99
8084,2017-04-01,RAP,1,14111,2487,2286,0.82
8085,2017-04-01,Y02973,other,705,0,0,1
8086,2017-04-01,RAL,1,18379,2666,3755,0.85
8087,2017-04-01,RAL,other,3153,1,0,1
8088,2017-04-01,Y03047,other,1886,0,0,1
8089,2017-04-01,RJ7,1,12834,1353,3688,0.89
8090,2017-04-01,RJ7,other,1412,0,0,1
8091,2017-04-01,F84747,other,2473,0,0,1
8092,2017-04-01,RAS,1,5331,1739,1877,0.67
8093,2017-04-01,RAS,other,8218,50,0,0.99
8094,2017-04-01,Y03094,other,3160,0,0,1
8095,2017-04-01,E84068,other,3429,0,0,1
8096,2017-04-01,RRV,1,10925,998,1981,0.91
8097,2017-04-01,Y02147,other,9264,0,0,1
8098,2017-04-01,Y03201,other,2498,0,0,1
8099,2017-04-01,RKE,1,8285,734,1290,0.91
8100,2017-04-01,NL7,other,5518,0,0,1
8101,2017-04-01,8J094,other,2572,0,0,1
8102,2017-04-01,RDD,1,11249,886,2491,0.92
8103,2017-04-01,RC1,1,6048,301,1842,0.95
8104,2017-04-01,M85813,other,2960,0,0,1
8105,2017-04-01,RQ3,1,4964,250,930,0.95
8106,2017-04-01,RJF,1,5241,364,1644,0.93
8107,2017-04-01,RJF,other,4528,0,6,1
8108,2017-04-01,RGT,1,9373,327,3358,0.97
8109,2017-04-01,RGT,other,3253,12,25,1
8110,2017-04-01,RFS,1,7495,674,1866,0.91
8111,2017-04-01,NQ108,other,2595,1,0,1
8112,2017-04-01,RDE,1,7234,1525,2304,0.79
8113,2017-04-01,RDE,other,4716,0,0,1
8114,2017-04-01,Y03571,other,5591,9,0,1
8115,2017-04-01,RTG,1,11051,1759,3398,0.84
8116,2017-04-01,RTG,other,4605,20,49,1
8117,2017-04-01,RY8,other,5607,0,0,1
8118,2017-04-01,NNJ,other,2176,0,0,1
8119,2017-04-01,RWH,1,8585,1400,3067,0.84
8120,2017-04-01,RWH,other,4555,14,0,1
8121,2017-04-01,Y03007,other,2682,0,0,1
8122,2017-04-01,NQ106,other,601,7,0,0.99
8123,2017-04-01,RLT,1,6653,460,1077,0.93
8124,2017-04-01,NTPAL,other,2206,0,0,1
8125,2017-04-01,NEH06,other,1960,0,0,1
8126,2017-04-01,RR1,1,18492,2908,5487,0.84
8127,2017-04-01,RR1,other,3504,36,1167,0.99
8128,2017-04-01,RY4,other,778,0,0,1
8129,2017-04-01,RGQ,1,7215,494,1927,0.93
8130,2017-04-01,RGQ,other,482,0,142,1
8131,2017-04-01,RGP,1,6532,437,1255,0.93
8132,2017-04-01,RGP,other,64,0,0,1
8133,2017-04-01,RNQ,1,7108,1142,2458,0.84
8134,2017-04-01,C82038,other,313,0,0,1
8135,2017-04-01,RY5,other,14171,83,18,0.99
8136,2017-04-01,NJS05,other,3985,133,0,0.97
8137,2017-04-01,RC9,1,8413,152,2307,0.98
8138,2017-04-01,RC9,other,4225,0,0,1
8139,2017-04-01,C82009,other,275,0,0,1
8140,2017-04-01,NLO11,other,744,4,0,0.99
8141,2017-04-01,NLO09,other,702,4,0,0.99
8142,2017-04-01,RQ8,1,7671,775,2192,0.9
8143,2017-04-01,RQ8,other,381,2,0,0.99
8144,2017-04-01,RD8,1,7280,828,1275,0.89
8145,2017-04-01,RD8,other,4559,13,0,1
8146,2017-04-01,Y02652,other,3848,0,0,1
8147,2017-04-01,RM1,1,9539,1047,2546,0.89
8148,2017-04-01,RM1,other,1056,2,0,1
8149,2017-04-01,RGN,1,11378,1482,3023,0.87
8150,2017-04-01,RGN,other,688,0,0,1
8151,2017-04-01,RNS,1,8578,1199,2592,0.86
8152,2017-04-01,RNS,2,1013,6,0,0.99
8153,2017-04-01,NMH01,other,5739,0,0,1
8154,2017-04-01,NR3,other,5229,383,0,0.93
8155,2017-04-01,RX1,1,14170,2774,3934,0.8
8156,2017-04-01,RX1,2,1373,18,0,0.99
8157,2017-04-01,RX1,other,202,2,0,0.99
8158,2017-04-01,NLO10,other,3253,73,0,0.98
8159,2017-04-01,C82010,other,260,0,0,1
8160,2017-04-01,NLO12,other,328,2,0,0.99
8161,2017-04-01,Y02428,other,2379,0,0,1
8162,2017-04-01,RXK,1,13837,2765,2896,0.8
8163,2017-04-01,RXK,2,2084,49,29,0.98
8164,2017-04-01,RXK,other,2774,0,0,1
8165,2017-04-01,RK5,1,8129,470,2460,0.94
8166,2017-04-01,RK5,other,4343,39,17,0.99
8167,2017-04-01,RXW,1,9942,1786,2239,0.82
8168,2017-04-01,RXW,other,1578,0,0,1
8169,2017-04-01,R1D,other,1994,1,0,1
8170,2017-04-01,Y02615,other,5797,0,0,1
8171,2017-04-01,RJC,1,5402,260,1678,0.95
8172,2017-04-01,RJC,other,655,0,0,1
8173,2017-04-01,RAJ,1,8057,379,2188,0.95
8174,2017-04-01,Y02470,other,2365,0,0,1
8175,2017-04-01,Y02961,other,3334,0,0,1
8176,2017-04-01,RNA,1,8597,1295,2409,0.85
8177,2017-04-01,RNA,other,6991,0,0,1
8178,2017-04-01,RQW,1,8164,1714,1767,0.79
8179,2017-04-01,RCX,1,5270,458,2132,0.91
8180,2017-04-01,RL4,1,11072,1400,2533,0.87
8181,2017-04-01,RL4,other,9148,112,0,0.99
8182,2017-04-01,RWD,1,12538,2230,3341,0.82
8183,2017-04-01,RRK,1,9427,1632,2846,0.83
8184,2017-04-01,RKB,1,11589,2309,4097,0.8
8185,2017-04-01,RKB,2,1790,26,85,0.99
8186,2017-04-01,RKB,other,2301,5,1,1
8187,2017-04-01,RWE,1,13254,3495,3836,0.74
8188,2017-04-01,RWE,2,1662,12,5,0.99
8189,2017-04-01,RWE,other,4623,200,193,0.96
8190,2017-04-01,RJE,1,14366,2942,4393,0.8
8191,2017-04-01,RJE,2,378,0,0,1
8192,2017-04-01,RJE,other,4635,19,0,1
8193,2017-04-01,RBK,1,6009,1366,1809,0.77
8194,2017-04-01,RBK,other,3629,2,0,1
8195,2017-04-01,ATQ02,other,3891,0,0,1
8196,2017-04-01,RWG,1,7580,2648,2487,0.65
8197,2017-04-01,RWG,other,3749,10,0,1
8198,2017-04-01,RGR,1,5578,268,1908,0.95
8199,2017-04-01,RWP,1,10048,2904,3100,0.71
8200,2017-04-01,RWP,other,5411,0,0,1
8201,2017-04-01,RLQ,1,4515,619,1062,0.86
8202,2017-04-01,RLQ,other,3022,0,0,1
8203,2017-04-01,REM,1,6981,1904,2511,0.73
8204,2017-04-01,REM,other,6742,0,0,1
8205,2017-04-01,RCF,1,5318,358,1030,0.93
8206,2017-04-01,RBS,1,4744,172,932,0.96
8207,2017-04-01,NNF70,other,408,0,0,1
8208,2017-04-01,RFF,1,6841,750,2067,0.89
8209,2017-04-01,RXL,1,7141,1869,2180,0.74
8210,2017-04-01,RXL,other,9526,7,0,1
8211,2017-04-01,RMC,1,8222,1625,2014,0.8
8212,2017-04-01,RMC,other,1112,5,28,1
8213,2017-04-01,RAE,1,11105,1396,2888,0.87
8214,2017-04-01,NNF09,other,1664,0,0,1
8215,2017-04-01,RY2,other,7439,105,0,0.99
8216,2017-04-01,RWY,1,12396,609,2721,0.95
8217,2017-04-01,RW3,1,12255,1561,3498,0.87
8218,2017-04-01,RW3,2,3409,11,164,1
8219,2017-04-01,RW3,other,9677,28,125,1
8220,2017-04-01,RLN,1,7374,613,2492,0.92
8221,2017-04-01,RLN,2,2268,28,28,0.99
8222,2017-04-01,RLN,other,2651,3,0,1
8223,2017-04-01,RJR,1,5720,752,1456,0.87
8224,2017-04-01,RJR,other,521,25,0,0.95
8225,2017-04-01,RXP,1,10572,955,3375,0.91
8226,2017-04-01,RXP,other,7663,0,0,1
8227,2017-04-01,RNN,other,2030,56,0,0.97
8228,2017-04-01,RP5,1,10535,1273,3204,0.88
8229,2017-04-01,RP5,other,2681,0,457,1
8230,2017-04-01,RJN,1,3937,934,842,0.76
8231,2017-04-01,RJN,other,181,0,0,1
8232,2017-04-01,RXR,1,8959,2627,3077,0.71
8233,2017-04-01,RXR,other,7796,428,26,0.95
8234,2017-04-01,RR7,1,7288,343,1557,0.95
8235,2017-04-01,RR7,other,2517,0,0,1
8236,2017-04-01,RCD,1,4029,120,942,0.97
8237,2017-04-01,RCD,other,887,0,0,1
8238,2017-04-01,NNF99,other,239,0,0,1
8239,2017-04-01,RWA,1,11106,767,3257,0.93
8240,2017-04-01,RWA,other,1239,1,0,1
8241,2017-04-01,RV9,other,647,0,0,1
8242,2017-04-01,RXN,1,5639,1065,1721,0.81
8243,2017-04-01,RXN,other,6342,101,277,0.98
8244,2017-04-01,Y01231,other,2484,0,0,1
8245,2017-04-01,RR8,1,17276,1618,5003,0.91
8246,2017-04-01,RR8,other,2261,0,0,1
8247,2017-04-01,Y02875,other,4181,0,0,1
8248,2017-04-01,RY1,other,2096,0,0,1
8249,2017-04-01,REP,2,1016,29,118,0.97
8250,2017-04-01,Y01069,other,3326,0,0,1
8251,2017-04-01,RBT,1,5587,473,1808,0.92
8252,2017-04-01,RBT,other,1555,0,0,1
8253,2017-04-01,RXF,1,19544,1674,4372,0.91
8254,2017-04-01,RNL,1,7726,760,1911,0.9
8255,2017-04-01,RVW,1,3955,241,1490,0.94
8256,2017-04-01,RVW,other,8466,44,294,0.99
8257,2017-04-01,RTV,other,1834,0,0,1
8258,2017-04-01,NLO01,other,6693,95,0,0.99
8259,2017-04-01,RJL,1,11262,2677,2447,0.76
8260,2017-04-01,RJL,other,1368,1,1,1
8261,2017-04-01,RTF,1,8081,1276,3974,0.84
8262,2017-04-01,RTF,other,8490,45,35,0.99
8263,2017-04-01,RW6,1,21960,4821,5169,0.78
8264,2017-04-01,RW6,other,4201,183,98,0.96
8265,2017-04-01,RT2,other,3203,1,0,1
8266,2017-04-01,AC008,other,920,0,0,1
8267,2017-04-01,RQ6,1,7446,1739,2280,0.77
8268,2017-04-01,RQ6,2,1427,3,31,1
8269,2017-04-01,RQ6,other,10255,0,0,1
8270,2017-04-01,RM3,1,8362,842,2485,0.9
8271,2017-04-01,AXT02,other,3136,0,0,1
8272,2017-04-01,RCU,1,4546,138,610,0.97
8273,2017-04-01,RHQ,1,8920,1406,2792,0.84
8274,2017-04-01,RHQ,2,1176,0,0,1
8275,2017-04-01,RHQ,other,7242,0,8,1
8276,2017-04-01,RTR,1,10083,345,1827,0.97
8277,2017-04-01,RTR,other,2145,0,15,1
8278,2017-04-01,RE9,1,4827,151,1200,0.97
8279,2017-04-01,RE9,other,527,1,0,1
8280,2017-04-01,RVY,1,6177,978,1774,0.84
8281,2017-04-01,RVY,other,4830,2,0,1
8282,2017-04-01,RBN,1,8345,1500,3430,0.82
8283,2017-04-01,RBN,other,5342,16,0,1
8284,2017-04-01,RWJ,1,7740,1139,2597,0.85
8285,2017-04-01,RMP,1,6965,1278,1685,0.82
8286,2017-04-01,RTD,1,9993,790,2097,0.92
8287,2017-04-01,RTD,2,1754,52,26,0.97
8288,2017-04-01,RTD,other,4312,0,5,1
8289,2017-04-01,RFR,1,6039,1348,1545,0.78
8290,2017-04-01,RFR,other,4452,0,0,1
8291,2017-04-01,RM2,1,8070,432,2493,0.95
8292,2017-04-01,RTX,1,7321,1256,2012,0.83
8293,2017-04-01,RTX,other,2539,62,79,0.98
8294,2017-04-01,RWW,1,6619,893,2635,0.87
8295,2017-04-01,RWW,other,3838,5,0,1
8296,2017-04-01,RY7,other,4602,33,0,0.99
8297,2017-04-01,RBL,1,7987,1808,2535,0.77
8298,2017-04-01,RBL,other,2525,62,0,0.98
8299,2017-04-01,NNF18,other,203,0,0,1
8300,2017-04-01,AJN,other,428,0,0,1
8301,2017-04-01,RRF,1,7250,532,1942,0.93
8302,2017-04-01,RCB,1,8903,1124,3374,0.87
8303,2017-04-01,RCB,other,7196,20,0,1
8304,2017-04-01,RTK,1,7911,1097,1880,0.86
8305,2017-04-01,RTK,other,1182,0,0,1
8306,2017-04-01,NTV0B,other,3073,0,0,1
8307,2017-04-01,NQT10,other,3601,78,0,0.98
8308,2017-04-01,RWX,other,5651,0,0,1
8309,2017-04-01,Y04538,other,3346,2,0,1
8310,2017-04-01,RXH,1,12128,1939,3489,0.84
8311,2017-04-01,RXH,2,1061,2,33,1
8312,2017-04-01,NLW,other,4709,8,0,1
8313,2017-04-01,RXQ,1,6910,1056,2644,0.85
8314,2017-04-01,RXQ,2,1250,0,480,1
8315,2017-04-01,RXQ,other,3544,26,0,0.99
8316,2017-04-01,Y00058,other,2635,1,0,1
8317,2017-04-01,NLT02,other,1089,0,0,1
8318,2017-04-01,RJ8,other,9459,13,3,1
8319,2017-04-01,RN7,1,8252,1362,2452,0.83
8320,2017-04-01,RN7,other,1745,0,0,1
8321,2017-04-01,RBD,1,3721,108,1242,0.97
8322,2017-04-01,RBD,other,4309,0,0,1
8323,2017-04-01,RVV,1,12384,3945,3322,0.68
8324,2017-04-01,RVV,other,4809,21,402,1
8325,2017-04-01,RXC,1,9572,1904,2548,0.8
8326,2017-04-01,DD401,other,849,0,0,1
8327,2017-04-01,RDU,1,19209,1480,5567,0.92
8328,2017-04-01,R1J,other,6345,27,0,1
8329,2017-04-01,RTE,1,11096,1903,3483,0.83
8330,2017-04-01,RN3,1,5846,1484,1863,0.75
8331,2017-04-01,RN3,other,6086,97,0,0.98
8332,2017-04-01,RN5,1,8833,442,2254,0.95
8333,2017-04-01,RN5,other,1189,0,0,1
8334,2017-04-01,NDA57,other,586,0,0,1
8335,2017-04-01,R1F,1,3901,694,700,0.82
8336,2017-04-01,R1F,other,1251,0,0,1
8337,2017-04-01,RYY,other,6299,3,0,1
8338,2017-04-01,NR5,other,4184,7,0,1
8339,2017-04-01,RWF,1,11621,1754,3565,0.85
8340,2017-04-01,RWF,other,1922,0,0,1
8341,2017-04-01,RPA,1,9654,1856,2076,0.81
8342,2017-04-01,RVJ,1,7413,1021,2389,0.86
8343,2017-04-01,RBZ,1,3790,664,1077,0.82
8344,2017-04-01,RBZ,other,4259,0,0,1
8345,2017-04-01,L83087,other,161,0,0,1
8346,2017-04-01,RNU,other,2821,95,0,0.97
8347,2017-04-01,RTH,1,10698,1358,2990,0.87
8348,2017-04-01,RTH,2,1474,0,59,1
8349,2017-04-01,NQT5H,other,739,0,0,1
8350,2017-04-01,RK9,1,8291,1401,2936,0.83
8351,2017-04-01,RK9,2,246,0,0,1
8352,2017-04-01,RD3,1,5615,348,1543,0.94
8353,2017-04-01,RD3,other,1342,0,0,1
8354,2017-04-01,RHU,1,9314,2518,2865,0.73
8355,2017-04-01,RHU,2,722,2,0,1
8356,2017-04-01,RHU,other,2002,1,3,1
8357,2017-04-01,RPC,other,919,0,26,1
8358,2017-04-01,RHW,1,9280,705,2945,0.92
8359,2017-04-01,RHW,2,1408,11,6,0.99
8360,2017-04-01,REF,1,6163,1436,2615,0.77
8361,2017-04-01,REF,other,1790,20,35,0.99
8362,2017-04-01,RH8,1,8066,723,1743,0.91
8363,2017-04-01,RH8,other,874,0,0,1
8364,2017-04-01,RA2,1,5690,133,1839,0.98
8365,2017-04-01,RD1,1,6056,807,2090,0.87
8366,2017-04-01,RD1,other,1045,14,91,0.99
8367,2017-04-01,RNZ,1,3839,205,1043,0.95
8368,2017-04-01,RNZ,2,276,0,0,1
8369,2017-04-01,Y02666,other,1601,0,0,1
8370,2017-04-01,RH5,other,7372,58,0,0.99
8371,2017-04-01,RYF,other,1432,4,0,1
8372,2017-04-01,NTP11,other,4774,6,0,1
8373,2017-04-01,RW1,other,2345,6,3,1
8374,2017-04-01,NTPAD,other,4818,21,0,1
8375,2017-04-01,RTP,1,7980,564,2389,0.93
8376,2017-04-01,RDR,other,8722,355,0,0.96
8377,2017-04-01,RBA,1,5750,255,1796,0.96
8378,2017-04-01,AAH,other,190,0,0,1
8379,2017-04-01,RDZ,1,6348,353,1830,0.94
8380,2017-04-01,RDZ,2,1357,0,8,1
8381,2017-04-01,RA9,1,6147,515,2486,0.92
8382,2017-04-01,RA9,other,2883,0,0,1
8383,2017-04-01,RHM,1,8253,1002,3184,0.88
8384,2017-04-01,RHM,2,1424,19,10,0.99
8385,2017-04-01,RA7,1,8787,1803,2684,0.79
8386,2017-04-01,RA7,2,1753,61,16,0.97
8387,2017-04-01,RYR,1,11578,636,3288,0.95
8388,2017-04-01,RYR,other,933,3,0,1
8389,2017-04-01,RA3,1,4633,808,1063,0.83
8390,2017-04-01,G82071,other,2371,0,0,1
8391,2017-04-01,NTV0W,other,3039,5,0,1
8392,2017-04-01,NLX24,other,1290,18,0,0.99
8393,2017-04-01,RA4,1,3826,71,1290,0.98
8394,2019-03-01,RF4,1,15994,4618,4703,0.71
8395,2019-03-01,RF4,2,846,21,0,0.98
8396,2019-03-01,RF4,other,10289,90,0,0.99
8397,2019-03-01,R1H,1,27950,7262,8808,0.74
8398,2019-03-01,R1H,2,952,38,0,0.96
8399,2019-03-01,R1H,other,16128,154,0,0.99
8400,2019-03-01,AD913,other,4793,5,0,1
8401,2019-03-01,E84069,other,1709,0,0,1
8402,2019-03-01,RYX,other,19196,339,0,0.98
8403,2019-03-01,RQM,1,19746,1116,4453,0.94
8404,2019-03-01,RQM,other,9804,106,0,0.99
8405,2019-03-01,RJ6,1,7456,2972,1950,0.6
8406,2019-03-01,RJ6,other,12556,201,0,0.98
8407,2019-03-01,Y02696,other,1345,0,0,1
8408,2019-03-01,RVR,1,13280,2006,3615,0.85
8409,2019-03-01,RVR,2,454,0,10,1
8410,2019-03-01,RVR,other,2263,0,0,1
8411,2019-03-01,RJ1,1,14828,2777,3739,0.81
8412,2019-03-01,RJ1,2,878,0,0,1
8413,2019-03-01,RJ1,other,3311,3,0,1
8414,2019-03-01,Y03082,other,3456,331,0,0.9
8415,2019-03-01,RQX,1,10967,641,1719,0.94
8416,2019-03-01,RY9,other,4414,0,0,1
8417,2019-03-01,RYJ,1,10480,2664,3255,0.75
8418,2019-03-01,RYJ,2,4429,40,12,0.99
8419,2019-03-01,RYJ,other,10106,206,0,0.98
8420,2019-03-01,RJZ,1,17193,5908,4955,0.66
8421,2019-03-01,RJZ,other,8453,833,0,0.9
8422,2019-03-01,Y02973,other,783,0,0,1
8423,2019-03-01,RAX,1,10266,1367,2513,0.87
8424,2019-03-01,RAX,2,1147,1,0,1
8425,2019-03-01,RJ2,1,14307,3633,4727,0.75
8426,2019-03-01,RJ2,other,12962,491,0,0.96
8427,2019-03-01,R1K,1,12753,3178,6522,0.75
8428,2019-03-01,R1K,other,19109,365,0,0.98
8429,2019-03-01,RP6,2,8533,177,10,0.98
8430,2019-03-01,RAT,other,4798,19,0,1
8431,2019-03-01,RAP,1,8955,1798,2924,0.8
8432,2019-03-01,RAP,2,470,0,0,1
8433,2019-03-01,RAP,other,6911,221,0,0.97
8434,2019-03-01,RAL,1,21438,3497,4486,0.84
8435,2019-03-01,RAL,other,3728,1,0,1
8436,2019-03-01,RJ7,1,14111,2638,4197,0.81
8437,2019-03-01,RJ7,other,1527,4,0,1
8438,2019-03-01,RAS,1,6092,2525,1821,0.59
8439,2019-03-01,RAS,other,8574,45,0,0.99
8440,2019-03-01,Y03094,other,3326,0,0,1
8441,2019-03-01,Y03218,other,4388,0,0,1
8442,2019-03-01,RRV,1,12678,2536,1878,0.8
8443,2019-03-01,Y02147,other,10033,186,0,0.98
8444,2019-03-01,RKE,1,9720,1306,1494,0.87
8445,2019-03-01,NL7,other,6092,0,0,1
8446,2019-03-01,8J094,other,3333,0,0,1
8447,2019-03-01,RDD,1,11905,516,3403,0.96
8448,2019-03-01,RC1,1,6537,1254,2044,0.81
8449,2019-03-01,RC1,other,987,0,0,1
8450,2019-03-01,M85813,other,3419,0,0,1
8451,2019-03-01,RQ3,1,5741,927,1194,0.84
8452,2019-03-01,RGT,1,10987,2361,3650,0.79
8453,2019-03-01,RGT,other,3607,2,19,1
8454,2019-03-01,RFS,1,6229,904,2220,0.85
8455,2019-03-01,RFS,other,1661,0,0,1
8456,2019-03-01,NQ108,other,2348,5,0,1
8457,2019-03-01,Y03571,other,7464,0,0,1
8458,2019-03-01,RY8,other,6014,1,0,1
8459,2019-03-01,NNJ,other,1993,8,0,1
8460,2019-03-01,RWH,1,9894,2706,3181,0.73
8461,2019-03-01,RWH,other,4372,4,0,1
8462,2019-03-01,RDE,1,16965,1670,4747,0.9
8463,2019-03-01,RDE,other,5995,17,152,1
8464,2019-03-01,Y03007,other,2638,0,0,1
